06/08/2013,"23,58"
07/08/2013,"23,46"
08/08/2013,"23,36"
09/08/2013,"23,28"
12/08/2013,"23,14"
13/08/2013,"23,22"
14/08/2013,"23,18"
15/08/2013,"23,05"
16/08/2013,"23,16"
19/08/2013,"23,62"
20/08/2013,"24,11"
21/08/2013,"24,35"
22/08/2013,"24,88"
23/08/2013,"24,77"
26/08/2013,"24,96"
27/08/2013,"25,12"
28/08/2013,"25,47"
29/08/2013,"25,32"
30/08/2013,"25,38"
02/09/2013,"25,52"
03/09/2013,"25,69"
04/09/2013,"25,75"
05/09/2013,"25,77"
06/09/2013,"25,85"
09/09/2013,"25,68"
10/09/2013,"25,50"
11/09/2013,"25,28"
12/09/2013,"25,27"
13/09/2013,"25,34"
16/09/2013,"25,22"
17/09/2013,"24,74"
18/09/2013,"24,85"
19/09/2013,"24,90"
20/09/2013,"24,82"
23/09/2013,"24,64"
24/09/2013,"24,29"
25/09/2013,"24,33"
26/09/2013,"24,34"
27/09/2013,"24,42"
30/09/2013,"24,31"
01/10/2013,"23,90"
02/10/2013,"23,81"
03/10/2013,"23,74"
04/10/2013,"23,66"
07/10/2013,"23,68"
08/10/2013,"23,63"
09/10/2013,"23,51"
10/10/2013,"23,36"
11/10/2013,"23,56"
14/10/2013,"23,52"
15/10/2013,"23,67"
16/10/2013,"23,66"
17/10/2013,"23,89"
18/10/2013,"23,91"
21/10/2013,"24,22"
22/10/2013,"24,34"
23/10/2013,"24,80"
24/10/2013,"25,11"
25/10/2013,"24,95"
28/10/2013,"25,09"
29/10/2013,"24,94"
30/10/2013,"25,14"
31/10/2013,"24,77"
01/11/2013,"24,77"
04/11/2013,"24,78"
05/11/2013,"24,98"
06/11/2013,"24,99"
07/11/2013,"24,98"
08/11/2013,"24,97"
11/11/2013,"24,97"
12/11/2013,"25,30"
13/11/2013,"25,78"
14/11/2013,"25,79"
18/11/2013,"25,75"
19/11/2013,"25,77"
20/11/2013,"25,72"
21/11/2013,"25,99"
22/11/2013,"25,97"
25/11/2013,"25,62"
26/11/2013,"26,25"
27/11/2013,"26,49"
28/11/2013,"26,53"
29/11/2013,"26,45"
02/12/2013,"26,28"
03/12/2013,"26,44"
04/12/2013,"26,34"
05/12/2013,"26,30"
06/12/2013,"26,37"
09/12/2013,"26,56"
10/12/2013,"26,36"
11/12/2013,"26,32"
12/12/2013,"26,29"
13/12/2013,"26,26"
16/12/2013,"26,25"
17/12/2013,"26,36"
18/12/2013,"26,42"
19/12/2013,"26,55"
20/12/2013,"26,68"
23/12/2013,"26,69"
26/12/2013,"26,74"
27/12/2013,"26,79"
30/12/2013,"26,54"
02/01/2014,"26,64"
03/01/2014,"27,00"
06/01/2014,"27,29"
07/01/2014,"27,49"
08/01/2014,"27,16"
09/01/2014,"27,17"
10/01/2014,"27,17"
13/01/2014,"27,32"
14/01/2014,"27,35"
15/01/2014,"27,30"
16/01/2014,"27,07"
17/01/2014,"27,02"
20/01/2014,"26,81"
21/01/2014,"26,65"
22/01/2014,"26,59"
23/01/2014,"26,47"
24/01/2014,"26,04"
27/01/2014,"26,16"
28/01/2014,"26,24"
29/01/2014,"26,22"
30/01/2014,"26,46"
31/01/2014,"26,65"
03/02/2014,"26,91"
04/02/2014,"27,41"
05/02/2014,"28,06"
06/02/2014,"28,52"
07/02/2014,"28,31"
10/02/2014,"28,37"
11/02/2014,"28,93"
12/02/2014,"29,51"
13/02/2014,"29,70"
14/02/2014,"30,11"
17/02/2014,"30,13"
18/02/2014,"30,96"
19/02/2014,"31,76"
20/02/2014,"32,51"
21/02/2014,"33,13"
24/02/2014,"33,15"
25/02/2014,"33,62"
26/02/2014,"33,74"
27/02/2014,"33,68"
28/02/2014,"33,95"
05/03/2014,"33,85"
06/03/2014,"33,82"
07/03/2014,"34,03"
10/03/2014,"34,16"
11/03/2014,"34,11"
12/03/2014,"33,85"
13/03/2014,"33,64"
14/03/2014,"33,51"
17/03/2014,"33,37"
18/03/2014,"32,97"
19/03/2014,"32,78"
20/03/2014,"32,20"
21/03/2014,"31,90"
24/03/2014,"31,97"
25/03/2014,"31,88"
26/03/2014,"31,55"
27/03/2014,"31,67"
28/03/2014,"31,44"
